0.99239634,0.037230898,-0.10736635,0.047284588
0.999999686,-0.000409933,-1.10E-05,-0.000678689
0.996972778,0.009069058,-0.04249546,-0.0644761
0.955497469,0.276403445,-0.085307002,-0.057865688
0.896783249,-0.336661759,0.275758557,0.079974264
0.99995924,-2.68E-05,0.007521457,-0.004994456
0.962944326,-0.266598722,-0.039133476,-0.011485507
0.999993853,0.002836966,-0.002055519,-0.000142656
0.982099493,-0.034922675,-0.170451691,0.072161032
0.990952636,0.042603994,0.000178245,-0.127270349
0.980726384,-0.102834074,-0.052880717,0.157494582
0.882708503,0.070809366,-0.296556074,-0.357583875
0.997818367,-0.00449713,-0.042448637,0.050362636
0.992576792,-0.069818374,-0.068618369,-0.072168034
0.990613797,0.119318875,-0.023903596,-0.06225697
0.777972598,-0.267076601,0.53610091,-0.189801317
0.958344725,0.19769225,0.193255341,0.071732396
0.981359973,0.041017103,0.167929968,0.083962648
0.912543229,-0.381849459,0.09041595,0.115242366
0.970446107,0.200780171,-0.011721631,0.133357713
0.984988678,-0.162286639,0.012871243,0.05739932
0.898384587,-0.113282104,0.105536527,-0.411016229
0.987795049,-0.127679107,0.078998761,-0.04145097
0.879304539,-0.317060695,0.289049372,0.206752278
0.986983475,-0.002100378,0.151812129,-0.053030996
0.997181679,0.03480984,0.065115118,-0.013303972
0.984689335,-0.045220826,-0.142775235,-0.089203265
0.997456869,-0.002849496,-0.022495732,0.067569353
0.987635354,0.050558814,0.099312034,0.110260301
0.965186738,-0.069930732,0.122329509,-0.220362756
0.986574316,0.021534648,0.112145176,0.116751176
0.956128575,-0.131331965,-0.181726121,-0.18853562
0.996792397,-0.076624789,-0.023097623,-0.000240603
0.999667422,-0.023512552,0.009350042,0.004978196
0.989471846,-0.066605734,0.076107265,-0.103522105
0.977859165,-0.089007925,-0.164538493,0.093787667
0.995864309,-0.047082799,0.077695786,0.000923436
0.96552068,0.13255922,0.214180943,-0.065760123
0.961238381,0.082070216,0.256971834,0.057015187
0.97784217,0.143855557,0.043173003,-0.145829905
0.995722109,-0.071593121,-0.057499727,0.010280427
0.994989868,-0.04581697,0.027827847,-0.084389453
0.999998736,-0.000956197,0.001208339,-0.000393089
0.846725004,0.409245896,0.108198572,-0.322285018
0.983472798,-0.110448358,-0.080322156,0.1188729
0.993495058,0.034385652,-0.101245779,-0.03917255
0.980945835,-0.012066278,0.002681655,-0.19388781
0.980514204,0.112038362,0.069406802,-0.145677715
0.994683626,0.078687788,0.040641015,0.052545442
0.921171188,0.383006752,0.06785509,0.012048131
0.973376295,-0.06597327,0.192597229,-0.105320571
0.997770376,0.060803956,-0.023639877,-0.014082335
0.995531701,-0.081207761,-0.031971704,-0.036051936
0.999998686,0.001106165,0.000450376,-0.001096
0.999347361,0.016243356,-0.032262781,-0.000344803
0.85983183,0.374946572,-0.228674258,-0.260408094
0.999261093,0.021727352,0.004623937,-0.031365748
0.971385069,-0.114309457,0.113480123,0.174547007
0.971015444,0.005079072,-0.109734216,-0.212277207
0.999230209,-0.018577432,0.03049449,0.01624669
0.977042624,-0.064517804,-0.153625744,0.132756526
0.99939391,-0.010227342,0.024635195,-0.022367847
0.999954001,0.006401984,-0.007077873,0.00095612
0.988903098,0.097376707,0.004575317,0.112104887
0.998196929,-0.008585963,-0.035767571,0.047432619
0.999930925,-0.00494383,0.004170268,0.009813855
0.997710762,-0.040674946,0.051631236,-0.015905935
0.978565561,-0.041351968,0.054512,0.194236707
0.99998711,0.004674096,0.000568398,-0.001899961
0.926259505,0.040303415,0.351202281,-0.130674875
0.965624487,-0.23951577,-0.058693191,-0.082198882
0.996478331,-0.030119269,-0.024029109,-0.074473936
0.991776108,-0.003614173,-0.065778005,-0.109728501
0.985135827,-0.154214087,0.009032682,0.075125411
0.99453433,0.034903501,0.06719528,0.071888852
0.997494932,0.06696481,0.013984552,0.018000214
0.999442896,-0.021795316,0.000421086,0.025272217
0.986643612,-0.117992279,0.103981317,-0.042427467
0.983141207,-0.148528484,0.020907347,-0.104573128
0.998254557,0.01204769,0.010602143,0.05683562
